Duration,
2003.96,2003.946825
2003.92,
2003.89,
2003.97,
2003.92,
2004.21,
2003.87,
2003.91,
2004.09,
2003.77,
2003.91,
2003.99,
2004.11,
2003.69,
2003.83,
2003.63,
2003.75,
2004.26,
2003.84,
2004.06,
2019.18,
2003.86,
2003.93,
2004.29,
2004.2,
2003.96,
2003.81,
2004.1,
2003.79,
2003.84,
2003.72,
2004.06,
2004.2,
2003.71,
2003.82,
2004.25,
2003.84,
2004.14,
2003.71,
2003.7,
2004.03,
2003.96,
2006.41,
2003.83,
2003.92,
2003.71,
2003.77,
2004.11,
2003.98,
2003.89,
2004.09,
2003.74,
2003.8,
2003.76,
2003.77,
2003.78,
2003.93,
2003.78,
2003.75,
2003.83,
2003.77,
2003.95,
2003.68,
2003.96,
2003.72,
2012.15,
2003.93,
2003.76,
2003.82,
2003.82,
2004.2,
2003.86,
2003.77,
2003.84,
2003.87,
2003.7,
2003.89,
2003.9,
2003.96,
2003.83,
2003.4,
2004.03,
2003.95,
2003.78,
2003.99,
2003.82,
2003.83,
2003.99,
2003.8,
2003.73,
2004,
2003.7,
2003.71,
2004.38,
2003.82,
2003.88,
2004.02,
2003.82,
2003.75,
2004.02,
2003.94,
2003.69,
2003.9,
2003.71,
2003.9,
2003.79,
2003.89,
2004.09,
2003.79,
2003.75,
2004.16,
2003.77,
2004.08,
2003.83,
2003.78,
2003.9,
2004.05,
2003.89,
2004.03,
2003.89,
2003.79,
2003.82,
2004.61,
2003.92,
2003.83,
2004.14,
2002.52,
2003.95,
2003.92,
2003.81,
2003.94,
2004.01,
2004.03,
2003.82,
2003.98,
2004.05,
2003.93,
2003.96,
2003.96,
2003.73,
2003.86,
2003.84,
2004.18,
2003.94,
2003.91,
2003.74,
2004.03,
2003.99,
2003.93,
2003.79,
2004.03,
2003.88,
2003.78,
2003.94,
2004.66,
2004.23,
2004.55,
2004.06,
2003.98,
2003.73,
2003.71,
2003.73,
2004.1,
2003.84,
2003.71,
2003.93,
2003.92,
2003.72,
2004.09,
2003.77,
2003.8,
2003.74,
2003.74,
2004.03,
2003.96,
2003.81,
2003.68,
2003.84,
2003.84,
2003.71,
2004.41,
2004.04,
2003.84,
2003.9,
2003.89,
2003.92,
2002.04,
2003.66,
2003.79,
2002.98,
2003.84,
2004.3,
2003.9,
2004.04,
2003.77,
2003.77,
2004.02,
2004.03,
2003.85,
2004.12,
2003.85,
2003.73,
2003.94,
2004.45,
2004.21,
2004.42,
2004.05,
2003.9,
2003.77,
2003.79,
2003.86,
2004,
2004.09,
2003.77,
2003.79,
2004.21,
2003.86,
2004.08,
2004.13,
2003.77,
2004.13,
2003.91,
2003.85,
2003.74,
2003.79,
2003.76,
2003.78,
2003.77,
2004.15,
2003.75,
2003.93,
2004.42,
2002.55,
2003.69,
2003.8,
2003.97,
2003.93,
2003.72,
2003.85,
2003.88,
2004.09,
2004.12,
2003.97,
2003.71,
2003.84,
2003.93,
2004.03,
2004.1,
2004.05,
2003.7,
2002.04,
2003.97,
2003.66,
2004.04,
2004.12,
2003.76,
2003.73,
2003.73,
2004.09,
2003.87,
2003.81,
2003.9,
2003.85,
2003.68,
2003.89,
2004.35,
2003.78,
2003.89,
2003.8,
2003.84,
2003.74,
2003.83,
2003.72,
2004.15,
2003.85,
2003.81,
2003.95,
2003.87,
2003.88,
2004.07,
2003.88,
2003.89,
2005.47,
2004.06,
2003.64,
2003.86,
2004.06,
2003.79,
2003.87,
2003.89,
2003.83,
2003.8,
2003.74,
2003.86,
2003.94,
2003.89,
2003.76,
2003.71,
2004.03,
2003.73,
2004.05,
2003.93,
2004.09,
2004.01,
2003.75,
2003.89,
2003.9,
2003.91,
2003.85,
2003.76,
2003.69,
2003.84,
2003.99,
2003.87,
2004.05,
2003.77,
2003.97,
2003.67,
2004.12,
2004.01,
2003.74,
2004.01,
2003.93,
2004.08,
2004.05,
2003.79,
2003.92,
2003.81,
2003.74,
2003.81,
2003.96,
2003.6,
2004.11,
2003.98,
2003.77,
2003.83,
2003.96,
2004.06,
2004.28,
2003.79,
2002.19,
2003.96,
2003.96,
2003.74,
2004.05,
2003.85,
2004.11,
2003.88,
2004.19,
2003.97,
2003.7,
2004.1,
2003.99,
2003.83,
2003.94,
2003.83,
2003.91,
2003.93,
2003.85,
2003.74,
2003.92,
2003.92,
2003.9,
2003.83,
2003.98,
2003.76,
2003.96,
2004.04,
2004,
2003.98,
2002.44,
2004.09,
2003.76,
2003.83,
2003.75,
2004.02,
2004.14,
2004,
2002.49,
2004.18,
2004.19,
2004.02,
2004.01,
2004.27,
2003.52,
2003.87,
2004.19,
2003.67,
2003.95,
2004,
2004.08,
2004.01,
2003.91,
2003.98,
2003.77,
2002.31,
2003.79,
2004.46,
2003.93,
2004.01,
2003.93,
2003.84,
2003.86,
2004.13,
2003.9,
2004.13,
2004.06,
2003.9,
2004.3,
2004,
2004.07,
2004.05,
2003.73,
2003.78,
2003.99,
2003.91,
2004,
2003.82,
2004.02,
2004.23,
2003.82,
2003.75,
2003.92,
2004,
2003.73,
2003.86,
2021.12,
2004.1,
2003.83,
2003.78,
2004.16,
2003.77,
2003.83,
2003.77,
2003.84,
2003.93,
2003.83,
2004,
2003.89,
2003.71,
2003.78,
2004.26,
2003.9,
2003.61,
2004.05,
2003.99,
2004.02,
2004.08,
2003.76,
2004,
2003.82,
2004.01,
2003.87,
2003.88,
2003.95,
2004.17,
2003.94,
2003.95,
2003.85,
2003.99,
2003.75,
2003.84,
2003.94,
2003.8,
2004.01,
2004.08,
2003.95,
2004.07,
2003.85,
2004.11,
2003.88,
2004.02,
2003.77,
2003.69,
2003.81,
2003.69,
2003.83,
2004.07,
2003.98,
2003.94,
2004.15,
2004,
2004,
2003.81,
2004.06,
2004.08,
2003.88,
2003.96,
2004.03,
2003.98,
2003.72,
2003.95,
2003.99,
2003.71,
2004.08,
2003.77,
2003.85,
2003.81,
2004.07,
2003.83,
2003.85,
2003.84,
2003.73,
2004.2,
2004.01,
2004.06,
2003.8,
2003.86,
2003.77,
2003.8,
2003.68,
2004.14,
2003.85,
2003.86,
2003.94,
2003.82,
2003.82,
2004,
2003.78,
2003.8,
2004.06,
2004.03,
2003.8,
2003.92,
2002.72,
2003.88,
2003.91,
2003.8,
2004.04,
2004.09,
2004.03,
2003.91,
2003.94,
2003.77,
2003.89,
2003.88,
2003.83,
2003.73,
2003.89,
2003.89,
2003.75,
2003.7,
2004.14,
2003.32,
2003.7,
2003.72,
2003.74,
2003.99,
2003.89,
2004.07,
2003.8,
2003.95,
2003.97,
2003.9,
2003.8,
2003.81,
2003.8,
2003.83,
2004.32,
2003.4,
2003.86,
2003.79,
2003.99,
2003.89,
2003.74,
2003.95,
2003.75,
2003.81,
2004.07,
2004.12,
2003.91,
2003.84,
2004.04,
2004.16,
2003.8,
2003.8,
2003.89,
2003.91,
2003.78,
2003.83,
2003.71,
2003.77,
2003.85,
2004.56,
2003.81,
2003.97,
2004.22,
2003.79,
2003.93,
2004.14,
2004.19,
2004.12,
2003.86,
2003.84,
2004.13,
2002.45,
2003.78,
2003.91,
2004.16,
2003.83,
2003.97,
2004.12,
2004.09,
2004.13,
2003.86,
2003.88,
2003.8,
2003.83,
2003.79,
2004.03,
2003.97,
2003.87,
2003.95,
2003.88,
2003.83,
2003.82,
2004.15,
2003.78,
2003.87,
2003.85,
2003.85,
2003.69,
2003.86,
2003.89,
2003.86,
2004.01,
2003.98,
2003.87,
2004.07,
2003.68,
2003.96,
2003.9,
2003.75,
2004.24,
2003.67,
2004.32,
2003.93,
2003.98,
2003.95,
2003.7,
2003.75,
2003.71,
2003.97,
2003.83,
2003.88,
2003.75,
2003.93,
2003.92,
2003.78,
2004.48,
2003.92,
2003.88,
2004.13,
2003.7,
2003.79,
2004.39,
2003.93,
2004.02,
2003.86,
2003.75,
2003.77,
2004.17,
2003.93,
2003.76,
2003.77,
2003.82,
2003.83,
2003.84,
2004.26,
2003.84,
2003.71,
2003.92,
2003.88,
2003.95,
2003.97,
2003.83,
2003.98,
2003.88,
2003.76,
2003.86,
2003.92,
2003.78,
2003.85,
2003.82,
2004.16,
2003.68,
2003.79,
2003.79,
2003.84,
2003.72,
2003.79,
2004.06,
2003.94,
2003.73,
2003.84,
2003.72,
2003.77,
2004.48,
2003.92,
2003.78,
2003.94,
2003.85,
2003.72,
2003.91,
2003.76,
2003.95,
2003.63,
2004.07,
2003.75,
2004.2,
2003.94,
2003.78,
2003.78,
2004.04,
2004.37,
2003.74,
2003.99,
2003.93,
2004.24,
2003.99,
2003.91,
2004.25,
2003.65,
2004.12,
2004.14,
2003.94,
2003.91,
2003.72,
2003.73,
2003.75,
2004.13,
2003.76,
2003.82,
2003.95,
2003.71,
2003.92,
2003.75,
2004.04,
2004.02,
2003.82,
2003.66,
2003.81,
2003.7,
2003.99,
2003.86,
2003.76,
2004.09,
2003.82,
2003.69,
2003.9,
2004.06,
2003.91,
2003.97,
2004.1,
2004.17,
2004.1,
2003.9,
2003.66,
2004.03,
2003.65,
2003.86,
2003.85,
2004.15,
2003.8,
2003.79,
2003.95,
2003.75,
2003.86,
2003.98,
2003.92,
2003.97,
2004.07,
2003.77,
2003.84,
2003.9,
2003.89,
2003.76,
2003.82,
2003.96,
2004.18,
2003.73,
2003.86,
2003.94,
2004.06,
2003.99,
2003.79,
2003.84,
2003.99,
2003.98,
2009.01,
2003.77,
2003.88,
2003.79,
2003.94,
2003.77,
2003.78,
2003.84,
2003.65,
2003.7,
2003.79,
2003.76,
2003.96,
2003.84,
2003.68,
2003.73,
2003.76,
2003.81,
2003.9,
2003.89,
2003.66,
2003.94,
2003.8,
2003.92,
2003.8,
2003.85,
2003.7,
2002.9,
2003.99,
2003.93,
2004.03,
2003.8,
2004.02,
2003.86,
2003.63,
2003.67,
2003.99,
2003.77,
2003.78,
2003.91,
2003.87,
2003.85,
2003.86,
2004.12,
2003.91,
2003.75,
2003.73,
2003.78,
2003.87,
2004.06,
2003.72,
2004,
2003.87,
2003.77,
2003.93,
2003.88,
2004.19,
2003.94,
2003.77,
2004.12,
2004.02,
2003.75,
2003.75,
2003.85,
2004.09,
2003.8,
2003.77,
2003.88,
2003.91,
2003.79,
2004.13,
2003.89,
2003.74,
2004.09,
2003.78,
2003.97,
2003.85,
2003.96,
2003.82,
2003.63,
2003.87,
2003.74,
2003.95,
2003.86,
2003.7,
2003.83,
2003.85,
2003.79,
2003.83,
2003.86,
2004.11,
2003.95,
2003.87,
2003.83,
2003.71,
2004.07,
2003.78,
2003.84,
2003.73,
2003.88,
2003.99,
2003.68,
2003.77,
2003.91,
2003.74,
2003.92,
2003.77,
2004.06,
2003.87,
2004.27,
2003.75,
2004.04,
2003.73,
2004.08,
2003.64,
2003.79,
2004.06,
2003.91,
2003.89,
2003.95,
2003.86,
2003.87,
2004.25,
2003.96,
2003.97,
2003.73,
2004.05,
2003.93,
2003.91,
2003.75,
2003.72,
2004.01,
2004.15,
2003.77,
2003.85,
2003.74,
2003.89,
2003.85,
2003.92,
2003.74,
2004.21,
2004.03,
2003.83,
2003.9,
2003.96,
2003.74,
2003.78,
2003.9,
2004.05,
2003.81,
2003.83,
2004.01,
2004.08,
2003.83,
2003.94,
2003.76,
2003.77,
2004.02,
2004.13,
2004.07,
2004,
2004.05,
2004.17,
2003.9,
2004.05,
2003.94,
2003.95,
2003.79,
2004.19,
2003.71,
2003.71,
2003.78,
2004,
2003.94,
2004.06,
2003.96,
2003.85,
2003.67,
2004.04,
2003.85,
2003.89,
2003.77,
2003.72,
2004.02,
2003.85,
2003.63,
2003.74,
2003.79,
2003.88,
2003.71,
2003.79,
2003.82,
2003.88,
2003.72,
2004.08,
2003.97,
2004.31,
2003.79,
2003.72,
2003.98,
2003.72,
2003.96,
2003.81,
2003.98,
2003.7,
2003.7,
2003.93,
2003.8,
2003.88,
2004.12,
2003.94,
2003.84,
2003.81,
2003.9,
2003.85,
2003.91,
2004.06,
2003.91,
2004.07,
2003.88,
2003.9,
2004.28,
2003.85,
2003.65,
2003.94,
2003.8,
2004.04,
2003.66,
2003.62,
2003.86,
2003.76,
2003.89,
2003.67,
2003.88,
2003.89,
2003.76,
2003.92,
2003.88,
2004.26,
2003.78,
2004.02,
2003.89,
2003.9,
2003.74,
2004.02,
2003.8,
2003.75,
2004.04,
2003.88,
2003.81,
2004.07,
2003.87,
2004.17,
2003.81,
2004.11,
2003.82,
2004.13,
2003.71,
2004.08,
2003.7,
2003.88,
2003.93,
2003.95,
2003.83,
2003.71,
2003.91,
2003.73,
2003.9,
2004.01,
2003.96,
2004.11,
2004.15,
2003.98,
2003.78,
2003.95,
2003.82,
2003.73,
2003.89,
2003.81,
2018.75,
2003.75,
2003.68,
2003.94,
2003.75,
2004.18,
2004.27,
2003.7,
2003.85,
2004.42,
2004.12,
2003.91,
2003.71,
2003.77,
2003.83,
2004.01,
2003.84,
2003.78,
2003.74,
2003.75,
2003.74,
2003.85,
2004.05,
2003.9,
2003.88,
2004.02,
2003.97,
2003.95,
2003.83,
2004.4,
2004.1,
2003.84,
2003.68,
2003.81,
2004.18,
2003.75,
2004.18,
2003.72,
2003.69,
2004.12,
2003.85,
2003.94,
2004.24,
2003.64,
2004.18,
2004.02,
2003.69,
2003.85,
2003.71,
2003.87,
2004.63,
2003.95,
2003.71,
2003.73,
2003.81,
2004.06,
2003.99,
2003.79,
2003.82,
2003.81,
2003.72,
2004.22,
2004.12,
2003.88,
2003.79,
2003.76,
2004.07,
2004.06,
2003.81,
2003.85,
2003.9,
2004.15,
2003.87,
2003.8,
2003.81,
2003.88,
2003.88,
2003.83,
2003.73,
2003.8,
2003.82,
2004.1,
2004.12,
2003.91,
2003.81,
2003.67,
2003.78,
2003.92,
2003.88,
2003.99,
2004.08,
2003.95,
2003.98,
2003.71,
2003.99,
2004.19,
2003.77,
2003.91,
2003.82,
2003.94,
2003.75,
2003.9,
2004.08,
2003.8,
2003.84,
2003.85,
2001.83,
2003.99,
2004.07,
2003.71,
2003.98,
2003.95,
2003.84,
2004.29,
2004.27,
2003.6,
2003.85,
2003.77,
2004.03,
2003.65,
2003.67,
2003.85,
2003.7,
2006.56,
2003.88,
2003.61,
2004.18,
2003.8,
2003.9,
2003.8,
2003.98,
2004.13,
2003.95,
2004.04,
2003.92,
2003.61,
2003.8,
2003.89,
2003.74,
2003.75,
2003.84,
2004.13,
2003.8,
2003.93,
2003.71,
2003.76,
2003.7,
2003.8,
2003.8,
2003.88,
2003.84,
2003.87,
2004.04,
2003.71,
2004.23,
2003.98,
2003.81,
2003.63,
2003.73,
2003.92,
2003.76,
2004.44,
2004.03,
2003.84,
2004.09,
2003.69,
2003.81,
2003.99,
2004.04,
2003.88,
2003.8,
2003.96,
2003.99,
2003.93,
2003.84,
2003.76,
2003.95,
2004.34,
2003.97,
2004.06,
2003.88,
2003.72,
2004.05,
2003.73,
2004.06,
2003.76,
2003.78,
2003.63,
2004.08,
2003.9,
2004.23,
2003.9,
2003.98,
2003.66,
2003.93,
2003.85,
2004.11,
2003.9,
2003.73,
2004.09,
2003.98,
2003.86,
2003.74,
2003.97,
2003.87,
2004.09,
2003.87,
2003.81,
2003.73,
2004.15,
2003.75,
2003.85,
2004.02,
2003.72,
2003.84,
2003.83,
2004.04,
2003.99,
2003.73,
2003.84,
2003.84,
2003.76,
2003.69,
2003.73,
2004.13,
2003.84,
2003.71,
2003.79,
2003.92,
2003.7,
2004.34,
2004.15,
2003.76,
2003.71,
2003.8,
2003.96,
2006.3,
2004.18,
2003.77,
2003.92,
2003.83,
2003.7,
2004.07,
2003.94,
2003.92,
2004.08,
2004.01,
2003.71,
2003.8,
2003.76,
2003.97,
2003.89,
2003.75,
2003.9,
2003.69,
2003.95,
2004,
2003.87,
2004.01,
2004.19,
2003.7,
2004.02,
2003.83,
2003.91,
2003.54,
2003.8,
2004.17,
2003.69,
2003.97,
2003.68,
2003.74,
2003.75,
2003.89,
2003.72,
2003.81,
2003.85,
2003.77,
2003.87,
2003.77,
2020.48,
2003.85,
2003.85,
2003.86,
2003.68,
2003.77,
2003.69,
2003.98,
2004.14,
2003.92,
2003.77,
2003.73,
2004.01,
2003.89,
2003.85,
2003.78,
2003.8,
2003.95,
2003.88,
2003.76,
2003.87,
2003.96,
2003.71,
2003.9,
2003.76,
2004.01,
2004.1,
2003.87,
2003.55,
2004.07,
2003.78,
2003.78,
2003.79,
2003.93,
2003.8,
2004.17,
2004.06,
2003.9,
2003.8,
2003.76,
2016.87,
2003.9,
2003.99,
2003.79,
2004.25,
2003.73,
2003.93,
2003.83,
2003.74,
2003.96,
2003.96,
2004.13,
2003.81,
2003.79,
2003.98,
2003.98,
2003.95,
2003.77,
2004.28,
2003.98,
2003.7,
2003.97,
2003.82,
2004.01,
2003.62,
2004.07,
2003.98,
2003.79,
2003.89,
2003.93,
2003.8,
2003.78,
2003.77,
2003.78,
2004.07,
2004.01,
2003.86,
2004.2,
2003.67,
2003.73,
2003.93,
2004.06,
2003.86,
2004.02,
2004.17,
2003.91,
2004.25,
2003.97,
2003.81,
2003.64,
2003.79,
2004.06,
2004.16,
2003.72,
2003.69,
2003.92,
2004.19,
2003.89,
2003.81,
2004.04,
2003.99,
2003.87,
2003.81,
2003.84,
2003.67,
2004.14,
2003.74,
2003.92,
2003.9,
2003.93,
2003.88,
2003.85,
2004.64,
2003.65,
2003.91,
2003.91,
2004.1,
2003.62,
2004.04,
2003.95,
2003.65,
2004.06,
2003.94,
2004.03,
2003.89,
2004.01,
2003.89,
2004.05,
2003.63,
2003.78,
2003.86,
2003.78,
2003.92,
2003.94,
2003.81,
2003.69,
2003.8,
2004.07,
2003.92,
2003.73,
2003.68,
2004.19,
2003.93,
2003.72,
2003.82,
2004.18,
2003.82,
2003.76,
2003.81,
2003.91,
2003.75,
2004.23,
2004.06,
2003.88,
2003.68,
2003.7,
2004.36,
2003.99,
2003.76,
2004.15,
2003.88,
2003.93,
2003.66,
2003.73,
2003.96,
2003.92,
2004.07,
2003.69,
2003.93,
2004.03,
2003.78,
2003.68,
2003.65,
2003.96,
2004.15,
2003.92,
2003.88,
2003.88,
2003.79,
2003.76,
2003.79,
2003.86,
2003.93,
2003.91,
2004.05,
2004.1,
2003.93,
2003.87,
2003.81,
2003.73,
2003.91,
2003.88,
2003.83,
2004.06,
2003.75,
2004.34,
2003.76,
2003.88,
2003.84,
2003.76,
2003.73,
2003.83,
2003.72,
2004.11,
2003.76,
2003.99,
2003.83,
2003.85,
2003.66,
2003.82,
2003.81,
2003.74,
2004.08,
2003.88,
2004.11,
2003.96,
2003.84,
2003.88,
2003.74,
2003.81,
2003.85,
2003.95,
2003.78,
2004.06,
2004.06,
2003.77,
2004.2,
2004,
2003.76,
2003.74,
2003.76,
2004,
2003.87,
2003.92,
2003.67,
2004.31,
2003.56,
2003.78,
2003.88,
2003.68,
2003.99,
2003.96,
2004.21,
2003.53,
2003.82,
2003.8,
2004,
2003.84,
2003.67,
2003.74,
2003.99,
2003.77,
2003.86,
2003.91,
2004,
2003.91,
2003.83,
2004.55,
2004.24,
2003.83,
2003.76,
2004.05,
2004.15,
2003.9,
2003.87,
2003.83,
2004.12,
2003.78,
2003.81,
2004.06,
2004.14,
2003.84,
2003.62,
2003.8,
2004.05,
2003.69,
2003.78,
2004.03,
2003.87,
2003.73,
2004.08,
2004.32,
2003.88,
2003.86,
2003.93,
2004.29,
2003.84,
2003.67,
2003.69,
2003.75,
2003.64,
2003.91,
2003.99,
2003.76,
2003.86,
2003.84,
2003.97,
2003.71,
2003.94,
2003.93,
2003.77,
2003.66,
2003.77,
2003.78,
2003.71,
2003.86,
2003.94,
2004.19,
2003.8,
2003.72,
2003.85,
2003.91,
2003.64,
2003.74,
2003.74,
2003.88,
2003.75,
2003.83,
2003.8,
2003.71,
2003.79,
2004.01,
2003.83,
2003.84,
2003.9,
2003.95,
2004.13,
2004.28,
2003.91,
2003.71,
2008.78,
2003.96,
2003.82,
2003.86,
2004.19,
2003.89,
2004,
2003.87,
2003.78,
2003.86,
2003.86,
2003.57,
2003.73,
2003.97,
2003.66,
2003.69,
2004.01,
2003.8,
2003.79,
2003.85,
2003.88,
2004.06,
2003.93,
2003.83,
2003.83,
2004.09,
2004.06,
2003.72,
2004.63,
2020.06,
2003.74,
2003.8,
2003.68,
2003.87,
2003.8,
2003.87,
2003.76,
2004.03,
2003.82,
2003.79,
2003.72,
2003.86,
2004.08,
2003.9,
2004.13,
2003.79,
2003.77,
2004.11,
2003.66,
2003.99,
2003.7,
2003.99,
2003.65,
2002.76,
2003.81,
2003.81,
2004,
2003.93,
2003.7,
2003.65,
2003.74,
2003.73,
2003.75,
2004.03,
2004.27,
2003.77,
2003.93,
2003.76,
2003.77,
2004.24,
2004.12,
2003.92,
2003.9,
2004.13,
2003.73,
2003.77,
2003.73,
2003.74,
2003.77,
2004.12,
2003.72,
2003.96,
2003.74,
2004.33,
2003.9,
2003.94,
2003.75,
2004.11,
2004.06,
2004.07,
2003.95,
2003.72,
2003.7,
2003.8,
2003.83,
2003.71,
2003.9,
2003.93,
2003.81,
2003.77,
2003.93,
2004.19,
2004.02,
2004.46,
2003.76,
2004.05,
2003.7,
2004,
2003.78,
2004.05,
2003.83,
2004.03,
2003.65,
2003.88,
2004,
2004.27,
2004.11,
2003.82,
2003.94,
2003.68,
2003.69,
2003.8,
2003.9,
2004.17,
2004.01,
2003.87,
2004.03,
2004,
2003.81,
2004.26,
2004.01,
2004,
2003.94,
2003.69,
2003.91,
2003.87,
2003.88,
2003.89,
2003.88,
2003.54,
2003.75,
2004.01,
2004.17,
2003.84,
2004.05,
2003.69,
2003.99,
2004.07,
2003.83,
2003.88,
2003.84,
2003.88,
2003.82,
2003.99,
2003.86,
2003.63,
2003.72,
2003.75,
2003.69,
2003.81,
2003.78,
2003.71,
2004.28,
2004,
2003.9,
2003.81,
2003.74,
2003.97,
2003.71,
2004.22,
2004.01,
2003.74,
2003.73,
2003.86,
2004.04,
2003.92,
2003.85,
2004.01,
2004.17,
2003.87,
2003.78,
2003.84,
2004.05,
2003.95,
2004.05,
2003.67,
2003.8,
2003.98,
2003.75,
2004.04,
2003.91,
2004.01,
2003.68,
2004.18,
2004.03,
2003.74,
2004.05,
2004,
2003.91,
2003.51,
2004.06,
2003.79,
2004.05,
2004.14,
2003.9,
2004.09,
2003.82,
2003.86,
2004.13,
2003.93,
2004.06,
2003.87,
2003.67,
2003.69,
2003.74,
2004.14,
2003.64,
2003.6,
2003.8,
2003.71,
2003.74,
2003.76,
2003.91,
2004.23,
2003.79,
2004.04,
2003.72,
2003.71,
2003.85,
2003.93,
2004.02,
2003.85,
2004.24,
2003.91,
2003.86,
2003.67,
2003.88,
2003.78,
2003.68,
2003.8,
2003.85,
2003.76,
2003.78,
2004.07,
2003.99,
2003.92,
2004.03,
2004.01,
2004.3,
2003.73,
2004.23,
2004.08,
2004,
2003.8,
2003.74,
2003.67,
2003.82,
2003.7,
2003.89,
2004,
2003.87,
2001.67,
2004.21,
2003.87,
2003.9,
2003.95,
2004.06,
2004.07,
2003.83,
2003.92,
2003.82,
2003.7,
2003.84,
2003.77,
2003.9,
2003.88,
2004.15,
2003.79,
2003.74,
2003.89,
2003.6,
2003.95,
2004.02,
2004.03,
2003.87,
2003.92,
2003.92,
2003.8,
2003.97,
2004,
2004.06,
2003.94,
2003.86,
2003.79,
2003.65,
2003.79,
2004.04,
2004.01,
2004.07,
2003.77,
2003.8,
2003.87,
2003.93,
2003.74,
2003.79,
2003.84,
2003.83,
2003.83,
2003.84,
2003.85,
2003.71,
2003.95,
2003.86,
2003.78,
2003.69,
2003.8,
2004,
2003.8,
2003.7,
2004.05,
2003.87,
2004.12,
2004.08,
